,App Name,Category,Sub Category,Rating,Reviews,Installs,Price,Content Rating,Last Updated
326,Farming Simulator 14,GAME,SIMULATION,4.50203371,640194.0,"50,000,000+",0,Everyone,17-Jul-17
327,Memory training,GAME,PUZZLE,3.726246834,9925.0,"1,000,000+",0,Everyone,22-Mar-19
329,Trivia Crack,GAME,TRIVIA,4.459056377,6685906.0,"100,000,000+",0,Everyone,29-Mar-19
330,Word Games,GAME,WORD,4.111032486,1414.0,"100,000+",0,Everyone,1-Feb-19
331,Construction Simulator 2014,GAME,SIMULATION,4.339837074,104091.0,"1,000,000+",$0.99 ,Everyone,2-Apr-15
332,Transmission,GAME,PUZZLE,4.345395088,39546.0,"1,000,000+",0,Everyone,4-Oct-17
333,Jane's Farm: interesting game,GAME,SIMULATION,4.176166534,46615.0,"1,000,000+",0,Everyone,18-Mar-19
334,Brain Games,GAME,PUZZLE,4.067443848,74907.0,"5,000,000+",0,Everyone,22-Feb-19
337,Happy Chef 2,GAME,ARCADE,4.338436127,230602.0,"1,000,000+",0,Everyone,12-Dec-13
339,QuizUp,GAME,TRIVIA,4.323415756,702869.0,"10,000,000+",0,Everyone,15-Feb-19
340,Word Crack Free,GAME,WORD,4.224649429,157837.0,"5,000,000+",0,Everyone,26-Oct-16
341,Sudoku Free,GAME,BOARD,4.367099762,153130.0,"10,000,000+",0,Everyone,11-Feb-19
342,Puzzles with Matches,GAME,PUZZLE,4.239861965,158683.0,"10,000,000+",0,Everyone,20-Jun-18
343,AdVenture Capitalist,GAME,SIMULATION,4.583651066,1458142.0,"10,000,000+",0,Everyone,27-Mar-19
344,Mind Games,GAME,PUZZLE,4.177426815,178795.0,"10,000,000+",0,Everyone,19-Dec-18
345,PowerVocab Word Game,GAME,EDUCATIONAL,3.948609829,5935.0,"1,000,000+",0,Everyone,11-Mar-19
346,Unblock Me FREE,GAME,PUZZLE,4.273757935,692776.0,"50,000,000+",0,Everyone,28-Feb-19
347,Logic Traces,GAME,PUZZLE,4.137395382,837.0,"50,000+",0,Everyone,13-Nov-18
348,Flow Free: Hexes,GAME,PUZZLE,4.620332718,32352.0,"5,000,000+",0,Everyone,16-Dec-18
349,Ramen Chain,GAME,ACTION,4.246929169,60811.0,"1,000,000+",0,Everyone,19-Aug-16
350,WordBrain,GAME,WORD,4.365977764,945358.0,"10,000,000+",0,Everyone,2-Apr-19
351,Puzzle Kids - Animals Shapes and Jigsaw Puzzles,GAME,EDUCATIONAL,4.46403265,3670.0,"1,000,000+",0,Everyone,20-Jan-19
352,"World Citizen: Country, Capital & Flag Trivia",GAME,EDUCATIONAL,4.287963867,4636.0,"100,000+",0,Everyone,22-Sep-18
353,Cookie Jam - Match 3 Games & Free Puzzle Game,GAME,PUZZLE,4.359259605,928690.0,"50,000,000+",0,Everyone,13-Mar-19
354,Ruzzle Free,GAME,WORD,4.23157692,342832.0,"10,000,000+",0,Everyone,27-Mar-19
355,Lightbot : Code Hour,GAME,PUZZLE,4.514311314,14429.0,"1,000,000+",0,Everyone,2-Dec-16
356,Word Chums,GAME,WORD,4.759203434,136252.0,"1,000,000+",0,Everyone,17-Jan-19
357,The Little Crane That Could,GAME,SIMULATION,4.033684254,59672.0,"5,000,000+",0,Everyone,4-Mar-19
358,Little Alchemy,GAME,PUZZLE,4.225488663,182763.0,"10,000,000+",0,Everyone,23-Aug-17
360,GRE Vocabulary Builder - Test Prep,GAME,EDUCATIONAL,4.373065948,75681.0,"5,000,000+",0,Everyone,11-Jun-18
361,Bridge Constructor FREE,GAME,SIMULATION,4.046162128,363070.0,"10,000,000+",0,Everyone,17-Oct-18
539,Subway Surfers,GAME,ARCADE,4.498130798,29834812.0,"1,000,000,000+",0,Everyone 10+,7-Mar-19
540,KungFu Warrior,GAME,ARCADE,4.196175575,45811.0,"1,000,000+",0,Teen,25-Aug-11
541,Bruce Lee: Enter The Game,GAME,ARCADE,4.227865219,251561.0,"10,000,000+",0,Teen,3-Oct-16
542,NinJump,GAME,ARCADE,4.287317276,427169.0,"50,000,000+",0,Everyone,13-Jun-18
543,PAC-MAN,GAME,ARCADE,4.160675049,759501.0,"100,000,000+",0,Everyone,11-Mar-19
544,Timberman,GAME,ARCADE,4.090782166,266473.0,"5,000,000+",0,Everyone,12-Jun-18
545,Chilly Snow,GAME,ARCADE,4.448843956,78896.0,"5,000,000+",0,Teen,9-Aug-18
546,FOTONICA,GAME,ARCADE,4.305375576,3553.0,"10,000+",$2.99 ,Everyone,17-Oct-15
547,Slayin,GAME,ARCADE,4.591133595,209286.0,"1,000,000+",0,Everyone 10+,11-May-15
548,Panda Jump Seasons,GAME,ARCADE,4.078627586,43420.0,"5,000,000+",0,Everyone,15-Nov-18
549,FATAL FURY SPECIAL,GAME,ARCADE,3.983981609,874.0,"10,000+",$3.99 ,Teen,6-Mar-17
550,Sonic Jump Pro,GAME,ARCADE,4.283016682,9162.0,"100,000+",$2.99 ,Everyone,5-Feb-18
551,Shooter,GAME,ARCADE,4.085981846,31367.0,"1,000,000+",0,Everyone 10+,16-Oct-18
552,Super Falling Fred,GAME,ARCADE,3.972328424,48895.0,"5,000,000+",0,Teen,25-Nov-15
553,Space Shooter: Galaxy Attack,GAME,ARCADE,4.616948128,274506.0,"10,000,000+",0,Everyone,31-Mar-19
554,Angry Birds Rio,GAME,ARCADE,4.388594151,2709377.0,"100,000,000+",0,Everyone,8-Feb-19
555,Call of Mini� Infinity,GAME,ARCADE,4.168384552,706710.0,"10,000,000+",0,Teen,3-Jan-18
556,EA SPORTS UFC�,GAME,SPORTS,4.467981339,2541987.0,"50,000,000+",0,Teen,28-Mar-19
557,Fruit Ninja�,GAME,ARCADE,4.341435432,5162476.0,"100,000,000+",0,Everyone,19-Mar-19
558,Monster Breaker Hero,GAME,ARCADE,4.514876366,50919.0,"500,000+",0,Everyone,22-Mar-19
559,Heroes of Loot Free,GAME,ARCADE,4.020742893,21935.0,"100,000+",0,Everyone,22-Dec-17
560,Subway Princess Runner,GAME,ARCADE,4.301476002,205897.0,"50,000,000+",0,Teen,2-Apr-19
561,Hungry Dragon�,GAME,ARCADE,4.584347725,146584.0,"5,000,000+",0,Teen,27-Mar-19
562,Angry Birds Star Wars HD,GAME,ARCADE,4.48694849,38501.0,"5,000,000+",0,Everyone,31-Aug-18
563,Ms. PAC-MAN,GAME,ARCADE,4.291109562,5534.0,"100,000+",$3.99 ,Everyone,11-Apr-18
564,Geometry Dash,GAME,ARCADE,4.759553432,658279.0,"1,000,000+",$1.99 ,Everyone,15-Nov-17
565,Pixel Dodgers,GAME,ARCADE,4.533528805,2729.0,"100,000+",0,Everyone 10+,7-Jun-17
566,Oddbods Turbo Run,GAME,ARCADE,4.528425694,6086.0,"1,000,000+",0,Everyone,31-Jan-19
567,Pocket God�,GAME,ARCADE,3.714609146,30481.0,"500,000+",$0.99 ,Everyone 10+,10-Dec-13
568,Proton Pulse Google Cardboard,GAME,ARCADE,4.22636795,402.0,"10,000+",$2.99 ,Everyone,17-Jun-15
569,Granny,GAME,ARCADE,4.489215851,2095954.0,"50,000,000+",0,Mature 17+,12-Mar-19
570,Pixel Gunner,GAME,ACTION,3.947579622,31400.0,"1,000,000+",0,Teen,19-Mar-19
571,Ball King - Arcade Basketball,GAME,ARCADE,4.435164928,63029.0,"1,000,000+",0,Everyone,31-May-18
572,Gun Strike,GAME,ARCADE,4.481217384,44136.0,"1,000,000+",0,Teen,7-Sep-16
573,Bricks DEMOLITION,GAME,ARCADE,3.97380209,120811.0,"10,000,000+",0,Everyone,9-Jun-18
574,Vector,GAME,ARCADE,4.38226223,3132216.0,"100,000,000+",0,Everyone 10+,18-Jul-16
575,LostMiner: Block Building & Craft Game,GAME,ADVENTURE,4.47092104,18553.0,"500,000+",0,Everyone,25-Mar-19
576,PAC-MAN Championship Edition,GAME,ARCADE,4.006351471,2834.0,"50,000+",$5.99 ,Everyone,6-Apr-18
577,Stupid Zombies,GAME,ARCADE,4.460585117,509313.0,"10,000,000+",0,Everyone 10+,1-Mar-19
578,Tiny Tower,GAME,SIMULATION,4.591022015,50702.0,"1,000,000+",0,Everyone,21-Oct-18
579,Vector Full,GAME,ARCADE,4.20943737,36049.0,"500,000+",$0.99 ,Everyone 10+,18-Jul-16
580,PAC-MAN Championship Edition DX,GAME,ARCADE,4.473869324,1990.0,"10,000+",$1.99 ,Everyone,23-Apr-18
581,Bricks Breaker Galaxy Shooter,GAME,ARCADE,4.351742744,4762.0,"500,000+",0,Everyone,4-Mar-19
582,Temple Run,GAME,ARCADE,4.345997334,4188763.0,"100,000,000+",0,Everyone,4-Mar-19
583,Galaxy Hoppers: Crossy Wars,GAME,ARCADE,4.187111855,14975.0,"1,000,000+",0,Everyone 10+,14-Jan-16
584,Daddy Long Legs,GAME,ARCADE,4.252427578,504941.0,"10,000,000+",0,Everyone,31-Jul-18
585,Kung Fu Do Fighting,GAME,ARCADE,4.005999565,298517.0,"50,000,000+",0,Teen,27-Mar-19
586,Minecraft,GAME,ARCADE,4.504843235,2659205.0,"10,000,000+",$6.99 ,Everyone 10+,19-Mar-19
587,GAROU: MARK OF THE WOLVES,GAME,ARCADE,4.584257126,2706.0,"10,000+",$3.99 ,Teen,21-Mar-17
588,Panda Jump,GAME,ARCADE,4.075476646,40158.0,"5,000,000+",0,Everyone,25-Sep-15
589,Fruit Ninja Classic,GAME,ARCADE,4.270035267,86085.0,"1,000,000+",$0.99 ,Everyone,5-Sep-18
590,THE KING OF FIGHTERS-A 2012(F),GAME,ACTION,4.390208721,430293.0,"10,000,000+",0,Teen,21-Oct-16
591,Froggy Jump,GAME,ARCADE,4.32582283,26318.0,"1,000,000+",0,Everyone,16-Nov-16
592,PewPew 2,GAME,ARCADE,4.701817989,2475.0,"10,000+",$3.49 ,Everyone,25-May-16
593,Pixel Gun 3D: Shooting games & Battle Royale,GAME,ACTION,4.500946522,4985181.0,"50,000,000+",0,Teen,2-Apr-19
594,Run,GAME,ARCADE,4.35609293,550491.0,"10,000,000+",0,Everyone,26-Feb-18
595,Papi Jump,GAME,ARCADE,4.289239407,52199.0,"5,000,000+",0,Everyone,29-Oct-15
596,Agent Dash,GAME,ARCADE,4.226191044,381571.0,"10,000,000+",0,Everyone,13-Aug-18
597,Real Boxing ��Fighting Game,GAME,SPORTS,4.195741653,477778.0,"10,000,000+",0,Teen,22-Feb-19
598,Zombie Killing - Call of Killers,GAME,ARCADE,4.147250652,332936.0,"10,000,000+",0,Mature 17+,20-Jan-18
599,Call of Mini: Sniper,GAME,ARCADE,3.981639385,42700.0,"1,000,000+",0,Teen,17-Apr-13
600,Shadow Fight 2,GAME,ACTION,4.648891449,11871704.0,"100,000,000+",0,Everyone 10+,2-Apr-19
601,The Crossing Dead: Crossy Zombie Apocalypse Road,GAME,ARCADE,4.199268818,44578.0,"1,000,000+",0,Teen,16-Apr-18
602,Running Fred,GAME,ARCADE,4.295659542,237990.0,"10,000,000+",0,Teen,8-Aug-17
603,Color Switch,GAME,ARCADE,4.439114094,160596.0,"10,000,000+",0,Everyone,31-Mar-19
604,MARVEL Contest of Champions,GAME,ACTION,4.315505981,2684325.0,"50,000,000+",0,Teen,1-Apr-19
605,Happy Jump,GAME,ARCADE,4.278428555,366909.0,"10,000,000+",0,Everyone,21-Dec-15
606,Color Road,GAME,ARCADE,4.111223221,186013.0,"10,000,000+",0,Everyone,27-Feb-19
607,Crossy Heroes: Avengers of Smashy City,GAME,ARCADE,4.060820103,52203.0,"5,000,000+",0,Everyone 10+,9-Feb-18
608,Doodle Jump,GAME,ARCADE,4.29482317,1098014.0,"50,000,000+",0,Everyone,26-Jan-19
609,Angry Birds Classic,GAME,ARCADE,4.402184963,5663153.0,"100,000,000+",0,Everyone,18-Feb-19
610,Skater Boy,GAME,ARCADE,4.269454956,1178909.0,"100,000,000+",0,Everyone,29-Oct-18
611,Prize Claw,GAME,ARCADE,4.021560192,461222.0,"50,000,000+",0,Everyone,11-Jan-19
612,Ramboat - Offline Jumping Shooter and Running Game,GAME,ARCADE,4.41955471,127273.0,"5,000,000+",0,Teen,18-Dec-18
613,Super Fowlst,GAME,ARCADE,4.447665215,1242.0,"100,000+",0,Everyone 10+,1-Apr-19
614,Sling Kong,GAME,ARCADE,4.620389462,221427.0,"5,000,000+",0,Everyone,27-Mar-19
615,Galaxy sky shooting,GAME,ARCADE,4.494402409,17061.0,"5,000,000+",0,Everyone 10+,29-Mar-19
616,Robot Unicorn Attack 2,GAME,ARCADE,4.323367119,299684.0,"10,000,000+",0,Everyone,13-Dec-18
617,Nimble Quest,GAME,ARCADE,4.122867584,50412.0,"1,000,000+",0,Everyone 10+,18-Jul-15
618,Happy Hop: Kawaii Jump,GAME,ARCADE,4.827293873,162270.0,"1,000,000+",0,Everyone,12-Feb-19
619,Angry Birds Star Wars,GAME,ARCADE,4.345862389,1224770.0,"100,000,000+",0,Everyone,31-Aug-18
620,Zombie Smasher,GAME,ARCADE,4.257984638,891453.0,"50,000,000+",0,Teen,4-Jan-18
621,MORTAL KOMBAT,GAME,ACTION,4.443528175,3413713.0,"50,000,000+",0,Mature 17+,12-Mar-19
622,Jetpack Joyride,GAME,ARCADE,4.405089855,4743015.0,"100,000,000+",0,Everyone 10+,19-Mar-19
623,NinJump DLX: Endless Ninja Fun,GAME,ARCADE,4.277667999,210910.0,"10,000,000+",0,Everyone,13-Jun-18
624,Evoland 2,GAME,ROLE_PLAYING,4.2631464,4564.0,"50,000+",$4.99 ,Everyone 10+,20-Aug-18
626,Roblox,GAME,ADVENTURE,4.553581238,7159289.0,"100,000,000+",0,Everyone 10+,1-Apr-19
627,Toon Blast,GAME,PUZZLE,4.745224476,2063830.0,"50,000,000+",0,Everyone,25-Mar-19
630,Mini Metro,GAME,SIMULATION,4.793791771,18137.0,"100,000+",$0.99 ,Everyone,21-Nov-18
634,The Room,GAME,PUZZLE,4.775698662,241024.0,"1,000,000+",$0.99 ,Everyone,8-Dec-15
635,Evoland,GAME,ROLE_PLAYING,4.40106678,7874.0,"100,000+",$0.99 ,Everyone 10+,21-Jun-18
636,Grand Theft Auto: San Andreas,GAME,ACTION,4.315958977,402103.0,"1,000,000+",$6.99 ,Mature 17+,21-Mar-15
637,Empires & Puzzles: RPG Quest,GAME,ROLE_PLAYING,4.704550743,1155423.0,"10,000,000+",0,Everyone 10+,2-Apr-19
638,Slotomania� Slots Casino: Vegas Slot Machine Games,GAME,CASINO,4.426183224,1480497.0,"10,000,000+",0,Teen,1-Apr-19
641,Golf Clash,GAME,SPORTS,4.496037483,1552058.0,"10,000,000+",0,Everyone,26-Mar-19
643,Paint Pop 3D,GAME,ARCADE,4.421985626,68135.0,"10,000,000+",0,Everyone,19-Mar-19
646,POP! Slots - Free Vegas Casino Slot Machine Games,GAME,CASINO,4.620481014,164453.0,"10,000,000+",0,Teen,26-Mar-19
647,Grass Cut,GAME,CASUAL,3.933714867,33552.0,"5,000,000+",0,Everyone,2-Apr-19
648,Drive and Park,GAME,SIMULATION,4.653738976,413627.0,"10,000,000+",0,Everyone,2-Mar-19
649,Candy Crush Soda Saga,GAME,CASUAL,4.369718075,6635843.0,"100,000,000+",0,Everyone,2-Apr-19
650,BitLife - Life Simulator,GAME,SIMULATION,4.573647499,84721.0,"1,000,000+",0,Mature 17+,3-Apr-19
652,Tomb of the Mask,GAME,ACTION,4.331404686,500856.0,"50,000,000+",0,Everyone,15-Aug-18
656,Stickman Hook,GAME,ARCADE,4.032801628,311172.0,"10,000,000+",0,Everyone,26-Feb-19
657,This War of Mine,GAME,SIMULATION,4.52852726,19490.0,"100,000+",$13.99 ,Mature 17+,29-Mar-19
660,Casino Slots: House of Fun�? Free 777 Vegas Games,GAME,CASINO,4.558851719,1080177.0,"10,000,000+",0,Teen,26-Mar-19
661,Star Wars�: Galaxy of Heroes,GAME,ROLE_PLAYING,4.544158936,1525727.0,"10,000,000+",0,Everyone 10+,13-Mar-19
662,NBA 2K19,GAME,SPORTS,3.832101583,9065.0,"50,000+",$7.99 ,Everyone,7-Mar-19
664,Kick the Buddy,GAME,ACTION,4.312441349,1807607.0,"100,000,000+",0,Teen,5-Jul-18
666,Helix Jump,GAME,ACTION,4.368787766,3699791.0,"100,000,000+",0,Everyone,15-Mar-19
667,Jackpot Party Casino: Slot Machines & Casino Games,GAME,CASINO,4.486125469,697653.0,"10,000,000+",0,Teen,13-Mar-19
668,Design Home,GAME,SIMULATION,4.359424591,597619.0,"10,000,000+",0,Everyone,2-Apr-19
670,Pok�mon GO,GAME,ADVENTURE,4.120547771,11636227.0,"100,000,000+",0,Everyone,2-Apr-19
672,Stardew Valley,GAME,ROLE_PLAYING,4.631342411,10465.0,"100,000+",$7.99 ,Everyone 10+,1-Apr-19
673,Poly Bridge,GAME,SIMULATION,4.555983543,4930.0,"100,000+",$0.99 ,Everyone,17-Apr-18
674,Polysphere,GAME,ARCADE,4.104732513,163684.0,"10,000,000+",0,Everyone,15-Mar-19
675,Five Nights at Freddy's,GAME,ACTION,4.57557869,104679.0,"1,000,000+",$2.99 ,Teen,2-Dec-14
677,Bingo Blitz�? - Bingo Games,GAME,CASINO,4.417815685,512824.0,"10,000,000+",0,Teen,20-Mar-19
678,Words Story - Addictive Word Game,GAME,WORD,4.485057354,295695.0,"10,000,000+",0,Teen,30-Mar-19
679,Game Dev Tycoon,GAME,SIMULATION,4.889363289,26926.0,"100,000+",$4.99 ,Everyone,24-Oct-18
680,Candy Crush Saga,GAME,CASUAL,4.450046062,24657922.0,"500,000,000+",0,Everyone,22-Mar-19
682,Color Bump 3D,GAME,ARCADE,3.876602411,137215.0,"50,000,000+",0,Everyone,2-Apr-19
684,The Game of Life,GAME,BOARD,4.35727787,24849.0,"500,000+",$2.99 ,Everyone,20-Mar-19
686,Paper.io 2,GAME,ARCADE,4.358634472,922295.0,"50,000,000+",0,Everyone,11-Mar-19
687,Ball Mayhem!,GAME,ACTION,4.077283382,26060.0,"5,000,000+",0,Everyone,14-Mar-19
688,Scribblenauts Remix,GAME,PUZZLE,4.223941803,106684.0,"1,000,000+",$0.99 ,Everyone 10+,25-Jun-18
690,My Talking Tom 2,GAME,CASUAL,4.652970791,1090470.0,"50,000,000+",0,Everyone,29-Mar-19
692,Clue,GAME,BOARD,4.572208405,25094.0,"100,000+",$1.99 ,Everyone 10+,20-Feb-19
693,Happy Color� � Color by Number,GAME,BOARD,4.671814919,925691.0,"10,000,000+",0,Everyone 10+,9-Mar-19
694,Coin Master,GAME,CASUAL,4.488417625,1214491.0,"50,000,000+",0,Teen,1-Apr-19
697,Wordscapes,GAME,WORD,4.848546505,540746.0,"10,000,000+",0,Everyone,22-Jan-19
699,Tank Stars,GAME,ARCADE,4.058382511,525927.0,"50,000,000+",0,Everyone 10+,1-Nov-18
700,Gardenscapes,GAME,CASUAL,4.589625835,5074006.0,"50,000,000+",0,Everyone,28-Feb-19
701,Hitman Sniper,GAME,ACTION,4.587014675,653815.0,"10,000,000+",$0.99 ,Mature 17+,8-Mar-19
702,Terraria.,GAME,ADVENTURE,4.267955303,234677.0,"1,000,000+",$4.99 ,Teen,1-Aug-16
703,Homescapes,GAME,CASUAL,4.627589703,4522037.0,"50,000,000+",0,Everyone,28-Mar-19
705,Lucky Day - Win Real Money,GAME,CASINO,4.603330612,509961.0,"10,000,000+",0,Teen,27-Mar-19
706,PUBG MOBILE,GAME,ACTION,4.5256567,13334346.0,"100,000,000+",0,Teen,19-Feb-19
717,Solitaire,GAME,CARD,4.42276001,3884.0,"1,000,000+",0,Everyone,2-Apr-19
718,Jigsaw Puzzle,GAME,PUZZLE,4.220473766,61191.0,"10,000,000+",0,Everyone,15-Mar-19
719,Dot to Dot : Connect the Dots,GAME,PUZZLE,4.477751255,66790.0,"5,000,000+",0,Everyone,2-Apr-19
720,Learn to Draw Glow Cartoon,GAME,EDUCATIONAL,4.214309692,24068.0,"10,000,000+",0,Everyone,23-Feb-19
721,Where's My Water? Free,GAME,PUZZLE,4.352538586,1395620.0,"100,000,000+",0,Everyone,8-Nov-18
722,Train your Brain - Attention Games,GAME,PUZZLE,4.513185501,4778.0,"100,000+",0,Everyone,15-Mar-19
723,Baby Panda's Fashion Dress Up Game,GAME,EDUCATIONAL,4.323389053,32951.0,"10,000,000+",0,Everyone,21-Mar-19
724,Caesars Slots: Free Slot Machines and Casino Games,GAME,CASINO,4.443042755,485813.0,"10,000,000+",0,Teen,2-Apr-19
725,Merge Dragons!,GAME,PUZZLE,4.504414558,415674.0,"10,000,000+",0,Everyone,27-Mar-19
726,Game of Sultans,GAME,ROLE_PLAYING,4.282659531,314244.0,"10,000,000+",0,Teen,25-Mar-19
727,Fishdom,GAME,PUZZLE,4.647092819,2713166.0,"50,000,000+",0,Everyone,19-Mar-19
728,MARVEL Strike Force,GAME,ACTION,4.267610073,259852.0,"10,000,000+",0,Teen,20-Mar-19
729,Best Fiends - Free Puzzle Game,GAME,CASUAL,4.656002522,1649866.0,"10,000,000+",0,Everyone,29-Mar-19
730,World Series of Poker � WSOP Free Texas Holdem,GAME,CARD,4.506875515,1067298.0,"10,000,000+",0,Teen,2-Apr-19
732,"DoubleDown Casino Slots Games, Blackjack, Roulette",GAME,CASINO,4.255326748,361529.0,"10,000,000+",0,Teen,29-Mar-19
733,Solitaire TriPeaks: Play Free Solitaire Card Games,GAME,CARD,4.465242863,494159.0,"10,000,000+",0,Everyone,28-Mar-19
735,Summoners War,GAME,ROLE_PLAYING,4.324310303,2123273.0,"50,000,000+",0,Teen,30-Mar-19
736,Angry Birds 2,GAME,CASUAL,4.575250626,4344742.0,"100,000,000+",0,Everyone,29-Mar-19
737,DoubleU Casino - Free Slots,GAME,CASINO,4.542254925,521928.0,"10,000,000+",0,Teen,2-Apr-19
739,YAHTZEE� With Buddies Dice Game,GAME,BOARD,4.256308079,82155.0,"5,000,000+",0,Everyone,19-Mar-19
740,Toy Blast,GAME,PUZZLE,4.674923897,2264613.0,"50,000,000+",0,Everyone,1-Apr-19
741,Epic Seven,GAME,ROLE_PLAYING,4.350491524,114191.0,"1,000,000+",0,Teen,8-Mar-19
742,Board Kings�?,GAME,CASUAL,4.574485302,223433.0,"10,000,000+",0,Everyone,2-Apr-19
743,Idle Heroes,GAME,ROLE_PLAYING,4.653199673,599633.0,"10,000,000+",0,Everyone 10+,19-Feb-19
744,8 Ball Pool,GAME,SPORTS,4.532495499,15982238.0,"100,000,000+",0,Everyone,21-Feb-19
746,Huuuge Casino Slots - Play Free Slot Machines,GAME,CASINO,4.611605167,559786.0,"10,000,000+",0,Teen,19-Mar-19
747,Matchington Mansion,GAME,PUZZLE,4.566179752,815188.0,"10,000,000+",0,Everyone,3-Apr-19
748,Fate/Grand Order (English),GAME,ROLE_PLAYING,4.401986599,26777.0,"1,000,000+",0,Teen,26-Feb-19
749,Township,GAME,CASUAL,4.615063667,5163142.0,"50,000,000+",0,Everyone,25-Mar-19
751,Heart of Vegas� Slots � Free Slot Casino Games,GAME,CASINO,4.491341114,301715.0,"10,000,000+",0,Teen,2-Apr-19
753,Cashman Casino - Free Slots Machines & Vegas Games,GAME,CASINO,4.612346172,263939.0,"5,000,000+",0,Teen,5-Mar-19
754,Hustle Castle: Fantasy Kingdom,GAME,ROLE_PLAYING,4.661265373,1042887.0,"10,000,000+",0,Everyone 10+,26-Mar-19
756,Candy Crush Friends Saga,GAME,CASUAL,4.65933609,942337.0,"10,000,000+",0,Everyone,28-Mar-19
757,DRAGON BALL Z DOKKAN BATTLE,GAME,ACTION,4.15717411,729116.0,"10,000,000+",0,Teen,7-Mar-19
758,Choices: Stories You Play,GAME,SIMULATION,4.584260941,1052817.0,"10,000,000+",0,Teen,13-Mar-19
759,Big Fish Casino � Play Slots & Vegas Games,GAME,CASINO,4.366267204,395381.0,"10,000,000+",0,Teen,4-Mar-19
760,Yu-Gi-Oh! Duel Links,GAME,CARD,4.648051739,1661120.0,"10,000,000+",0,Teen,19-Mar-19
761,Gin Rummy,GAME,CARD,4.205297947,453.0,"10,000+",$1.99 ,Everyone,4-Sep-18
762,G4A: Gin Rummy,GAME,CARD,4.044289112,429.0,"50,000+",0,Everyone,11-Feb-18
763,Solitaire Collection,GAME,CARD,4.876679897,63761.0,"1,000,000+",0,Everyone,28-Mar-19
764,All-in-One Solitaire FREE,GAME,CARD,4.088876247,8945.0,"1,000,000+",0,Everyone,2-Apr-19
765,Solitaire,GAME,CARD,4.132819176,14388.0,"1,000,000+",0,Everyone,25-May-18
766,Order & Chaos Duels,GAME,CARD,4.405611038,307674.0,"1,000,000+",0,Teen,17-Sep-18
767,Rummy 500,GAME,CARD,4.558414936,22888.0,"500,000+",0,Teen,2-Apr-19
768,Hearthstone,GAME,CARD,4.354444504,1547876.0,"10,000,000+",0,Teen,14-Mar-19
769,Durak,GAME,CARD,4.384010315,3815.0,"500,000+",0,Everyone,29-Mar-19
770,Solitaire,GAME,CARD,4.639466763,1875.0,"50,000+",0,Everyone,30-Oct-17
771,Heroes of Camelot,GAME,ROLE_PLAYING,4.256635666,371012.0,"5,000,000+",0,Everyone 10+,18-Mar-19
772,Solitaire Free,GAME,CARD,4.412084579,58488.0,"1,000,000+",0,Everyone,21-Mar-19
773,Solitaire,GAME,CARD,4.540587902,45112.0,"5,000,000+",0,Everyone,6-Dec-18
774,Hearts Free,GAME,CARD,4.38800478,74396.0,"1,000,000+",0,Everyone,29-Jan-19
775,Solitaire Collection,GAME,CARD,4.063910007,22078.0,"1,000,000+",0,Everyone,6-Mar-19
776,G4A: Indian Rummy,GAME,CARD,4.337343216,17042.0,"1,000,000+",0,Everyone,31-Mar-19
777,Hearts Gold,GAME,CARD,4.301232815,2596.0,"100,000+",0,Everyone,2-Mar-19
778,Hearts Mobile,GAME,CARD,4.266159534,20112.0,"1,000,000+",0,Everyone,7-Feb-19
779,Gin Rummy,GAME,CARD,3.919776678,2867.0,"100,000+",0,Everyone,5-Aug-16
780,Hardwood Hearts Free,GAME,CARD,4.376060963,1178.0,"50,000+",0,Everyone,17-Jul-18
781,Hearts Deluxe,GAME,CARD,3.993111372,1742.0,"100,000+",0,Teen,22-Jan-19
782,Hearts - Free,GAME,CARD,4.121360779,11610.0,"1,000,000+",0,Teen,20-Oct-18
783,Gin Rummy Free,GAME,CARD,4.364210606,96716.0,"1,000,000+",0,Everyone,4-Sep-18
784,Romi,GAME,CARD,4.226744175,172.0,"5,000+",$0.99 ,Everyone,22-Dec-18
785,Solitaire,GAME,CARD,4.366051197,1478960.0,"100,000,000+",0,Everyone,14-Mar-19
786,Dominoes Deluxe Free,GAME,CARD,3.856142282,27701.0,"5,000,000+",0,Everyone,4-Apr-18
787,Gin Rummy,GAME,CARD,3.965858936,33801.0,"5,000,000+",0,Everyone,30-Mar-19
788,Yu-Gi-Oh! Duel Generation,GAME,CARD,4.282151699,410258.0,"5,000,000+",0,Teen,1-Jun-17
789,Soccer Spirits,GAME,CARD,4.386151791,166520.0,"1,000,000+",0,Teen,21-Mar-19
790,Solitaire Classic,GAME,CARD,4.209095001,16471.0,"1,000,000+",0,Everyone,12-Jun-18
791,Pyramid Solitaire Saga,GAME,CARD,4.446903229,1002434.0,"10,000,000+",0,Everyone,14-Mar-19
792,Spider Solitaire,GAME,CARD,4.452527046,432204.0,"10,000,000+",0,Everyone,4-Feb-19
793,Free Solitaire,GAME,CARD,4.457852364,12563.0,"1,000,000+",0,Everyone,15-Oct-18
794,Hearts,GAME,CARD,4.441707611,46361.0,"1,000,000+",0,Everyone,23-Dec-18
795,Solitaire,GAME,CARD,4.265490532,623307.0,"50,000,000+",0,Everyone,2-Apr-19
796,Solitaire classic card game,GAME,CARD,4.269474983,20488.0,"1,000,000+",0,Everyone,12-Mar-19
797,Phase 10 Pro,GAME,CARD,4.186937332,36103.0,"100,000+",$2.99 ,Everyone,13-Mar-19
